date;artistName;daily_listening_count
2024-11-02;Chene Noir;1
2024-11-02;Wendell Harrison;1
2024-11-02;Menahan Street Band;2
2024-11-02;Alessandro Alessandroni;1
2024-11-02;Pierre Cavalli;1
2024-11-02;Gene Sikora;1
2024-11-02;Syl Johnson;1
2024-11-02;Ahmed Malek;3
2024-11-02;Elysian Spring;1
2024-11-02;I Marc 4;3
2024-11-02;Piero Umiliani;2
2024-11-02;The Olympians;1
2024-11-02;Mulatu Astatke;2
2024-11-02;George Semper;1
2024-11-02;Janko Nilovic;1
2024-11-02;Galt MacDermot;1
2024-11-02;Azymuth;1
2024-11-02;cassö;4
2024-11-02;Lady Gaga;16
2024-11-02;ABBA;8
2024-11-02;Charli xcx;4
2024-11-02;Britney Spears;5
2024-11-02;New Order;2
2024-11-02;Blondie;3
2024-11-02;Dead Or Alive;1
2024-11-02;Bruce Springsteen;1
2024-11-02;Yeah Yeah Yeahs;1
2024-11-02;Bee Gees;4
2024-11-02;Michael Jackson;8
2024-11-02;Culture Club;2
2024-11-02;Cher;4
2024-11-02;Flört;2
2024-11-02;Mick Jagger;1
2024-11-02;Flo Rida;1
2024-11-02;Pitbull;1
2024-11-02;Kensuke Ushio;1
2024-11-02;Dalida;1
2024-11-02;Plastic Bertrand;2
2024-11-02;Dick Dale;3
2024-11-02;Discotronic;2
2024-11-02;Katrina & The Waves;3
2024-11-02;The Rolling Stones;2
2024-11-02;The Smiths;1
2024-11-02;Daft Punk;3
2024-11-02;Whitney Houston;2
2024-11-02;Elton John;2
2024-11-02;Marvin Gaye;2
2024-11-02;Queen;2
2024-11-02;Modern Talking;2
2024-11-02;Kesha;1
2024-11-02;Chappell Roan;1
2024-11-02;Kylie Minogue;2
2024-11-02;Aqua;1
2024-11-02;Billy Idol;1
2024-11-02;She Wants Revenge;1
2024-11-02;Cyndi Lauper;1
2024-11-02;Madonna;2
2024-11-02;The Doors;1
2024-11-02;Fiona Apple;2
2024-11-02;Lou Reed;1
2024-11-02;Nancy Sinatra;1
2024-11-02;Bill Withers;1
2024-11-02;Elvis Presley;3
2024-11-02;Creedence Clearwater Revival;2
2024-11-02;The Cramps;1
2024-11-02;Rick James;1
2024-11-02;Muse;1
2024-11-02;Daryl Hall & John Oates;1
2024-11-02;Mitski;1
2024-11-02;Chuck Berry;1
2024-11-02;Blue Öyster Cult;1
2024-11-02;Survivor;1
2024-11-02;Alannah Myles;1
2024-11-02;Ray Charles;1
2024-11-02;Ace of Base;1
2024-11-02;George Michael;3
2024-11-02;Men At Work;1
2024-11-02;Brek;1
2024-11-02;Talking Heads;1
2024-11-02;Ahmet Kaya;4
2024-11-02;Hevdeng;1
2024-11-02;DLY;1
2024-11-02;Siyasiyabend;1
2024-11-02;Vendredi sur Mer;1
2024-11-02;A Toys Orchestra;1
2024-11-02;Stanisław Słowiński;1
2024-11-02;Grant Lee Buffalo;1
2024-11-02;Mark Ronson;2
2024-11-02;Gaetano Donizetti;2
2024-11-02;Papooz;1
2024-11-02;Yusuf;1
2024-11-02;Fazıl Say;1
2024-11-02;Barış Manço;1
2024-11-02;Joris Delacroix;1
2024-11-02;Fire Choir;1
2024-11-02;Patti Smith;1
2024-11-02;Zeid and the Wings;1
2024-11-02;Jacqueline Taieb;1
2024-11-02;Ted Nugent;1
2024-11-02;Ruth;1
2024-11-02;Sexy Sushi;1
2024-11-02;Pan Pan;1
2024-11-02;Damien Rice;1
2024-11-02;Ti.po.ta;1
2024-11-02;Lael Neale;1
2024-11-03;Crosby, Stills, Nash & Young;2
2024-11-03;Gaye Su Akyol;1
2024-11-03;The Police;1
2024-11-03;Tiny Tim;1
2024-11-03;Seu Jorge;1
2024-11-03;Tuna Kiremitçi;1
2024-11-03;Urge Overkill;1
2024-11-03;Baba Zula;1
2024-11-03;The Human League;1
2024-11-03;Iggy Pop;1
2024-11-03;Haggard;1
2024-11-03;Matina Sous Peau;1
2024-11-03;Tinariwen;1
2024-11-03;Dido;1
2024-11-03;Iron Maiden;1
2024-11-03;Apocalyptica;1
2024-11-03;The Smiths;6
2024-11-03;bôa;2
2024-11-03;Matt Maltese;1
2024-11-03;Kate Bush;1
2024-11-03;Chris Isaak;1
2024-11-03;Eyedress;2
2024-11-03;The Drums;2
2024-11-03;Strawberry Guy;1
2024-11-03;Radiohead;1
2024-11-03;Steve Lacy;2
2024-11-03;Jordana;1
2024-11-03;Mac DeMarco;2
2024-11-03;Vundabar;1
2024-11-03;Kurt Cobain;1
2024-11-03;Beach House;1
2024-11-03;Pixies;1
2024-11-03;Çetin Alp;1
2024-11-03;Björk;1
2024-11-04;Funkadelic;1
2024-11-04;Amnesty;1
2024-11-04;Orchestra Baobab;1
2024-11-04;Cortex;1
2024-11-04;Marlena Shaw;1
2024-11-04;Mulatu Astatke;1
2024-11-04;Demon Fuzz;1
2024-11-04;Hailu Mergia;1
2024-11-04;The Whatnauts;1
2024-11-04;Eddie Holman;1
2024-11-04;Eugene McDaniels;1
2024-11-04;Azymuth;2
2024-11-04;Tom Scott;2
2024-11-04;Frank Sinatra;1
2024-11-04;Menahan Street Band;2
2024-11-04;Marvin Gaye;1
2024-11-04;The Lijadu Sisters;1
2024-11-04;Air;2
2024-11-04;Nightmares On Wax;1
2024-11-04;Khruangbin;1
2024-11-04;The Zombies;1
2024-11-04;Özdemir Erdoğan;1
2024-11-04;I Monster;4
2024-11-04;Kokoroko;2
2024-11-04;Nouvelle Vague;3
2024-11-04;Pink Floyd;9
2024-11-04;Crosby, Stills, Nash & Young;2
2024-11-04;Shivaree;1
2024-11-04;The Smiths;2
2024-11-04;Chet Baker;2
2024-11-04;Bob Dylan;1
2024-11-04;UFO;2
2024-11-04;Jim Croce;1
2024-11-04;The Doors;2
2024-11-04;Ten Years After;1
2024-11-04;Black Sabbath;2
2024-11-04;Radiohead;1
2024-11-04;Deep Purple;1
2024-11-04;Dire Straits;1
2024-11-05;Pink Floyd;2
2024-11-05;Supertramp;2
2024-11-05;Patti Smith;1
2024-11-05;Jefferson Airplane;1
2024-11-05;The Kinks;1
2024-11-05;Rodríguez;1
2024-11-05;David Bowie;2
2024-11-05;The Animals;1
2024-11-05;The Velvet Underground;1
2024-11-05;The Smiths;1
2024-11-05;The Doors;1
2024-11-05;Radiohead;3
2024-11-05;Cults;1
2024-11-05;Mac DeMarco;1
2024-11-05;The Strokes;1
2024-11-05;Menahan Street Band;1
2024-11-05;✧BRAINDAAMAGE✧;1
2024-11-05;I Monster;1
2024-11-05;Juniore;1
2024-11-05;Ersen ve Dadaşlar;1
2024-11-05;Marianne Faithfull;1
2024-11-05;Still Corners;1
2024-11-05;Moriarty;1
2024-11-05;Palmiyeler;1
2024-11-05;Malik Djoudi;1
2024-11-05;KC & The Sunshine Band;2
2024-11-05;Moby;2
2024-11-05;Vincent Peirani;1
2024-11-05;Haramiler;2
2024-11-05;Charlotte Cardin;1
2024-11-05;Yavuz Çetin;1
2024-11-05;Çetin Alp;2
2024-11-05;Big John K;1
2024-11-05;Asha Puthli;1
2024-11-06;Mimis Plessas;1
2024-11-06;Little Beaver;1
2024-11-06;Rolando Alarcon;8
2024-11-06;Los Caballeros;1
2024-11-06;Manu Chao;3
2024-11-06;Angélique Ionatos;1
2024-11-06;Charles Rocchi;1
2024-11-06;Dr Nele Karajlic;1
2024-11-06;Orquesta Huambaly;1
2024-11-06;Rosa Balistreri;2
2024-11-06;Angelo Petisi;1
2024-11-06;Édith Piaf;1
2024-11-06;Cecilia Todd;2
2024-11-06;Rafael Riqueni;2
2024-11-06;Osvaldo Rodriguez;2
2024-11-06;César le Groupe Temoignage;1
2024-11-06;Peret;1
2024-11-06;Otello Profazio;1
2024-11-06;Gitano Family;1
2024-11-06;Carlos Puebla Y Sus Tradicionales;2
2024-11-06;Octavio Mesa Y Su Conjunto;1
2024-11-06;Antoñita Moreno;1
2024-11-06;Jorge Cafrune;1
2024-11-06;Chicho Sánchez Ferlosio;1
2024-11-06;Alonso y Bernardo;1
2024-11-06;Cymande;1
2024-11-06;Nino Ferrer;1
2024-11-06;Baby Huey;1
2024-11-06;Professionals;1
2024-11-06;Jean-Pierre Mirouze;1
